"sim","scenario","threshold","method","first_crossing","posterior_at_crossing","effect_at_crossing","final_effect","type_m"
4096,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0315193977433065,NA
4096,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0315193977433065,NA
4096,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0315193977433065,NA
4097,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,-0.00829026599940652,NA
4097,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,-0.00829026599940652,NA
4097,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,-0.00829026599940652,NA
4097,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,-0.00829026599940652,NA
4097,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,-0.00829026599940652,NA
4097,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,-0.00829026599940652,NA
4097,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,-0.00829026599940652,NA
4098,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.9783896154639,0.0628631326744532,0.0184004311953233,3.41639454027744
4098,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0184004311953233,NA
4098,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0184004311953233,NA
4098,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0184004311953233,NA
4098,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0184004311953233,NA
4098,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0184004311953233,NA
4098,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0184004311953233,NA
4099,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.996232563498837,0.0824822236586943,0.0643556776113328,1.281661956181
4099,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.996232563498837,0.0824822236586943,0.0643556776113328,1.281661956181
4099,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.996232563498837,0.0824822236586943,0.0643556776113328,1.281661956181
4099,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.996232563498837,0.0824822236586943,0.0643556776113328,1.281661956181
4099,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.996232563498837,0.0824822236586943,0.0643556776113328,1.281661956181
4099,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.996232563498837,0.0824822236586943,0.0643556776113328,1.281661956181
4099,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999827410394088,0.0643556776113328,0.0643556776113328,1
4100,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0240321180627588,NA
4100,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0240321180627588,NA
4100,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0240321180627588,NA
4100,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0240321180627588,NA
4100,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0240321180627588,NA
4100,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0240321180627588,NA
4100,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0240321180627588,NA
4101,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.991941384088,0.0534080868169208,0.0672784954674127,0.793835927005677
4101,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.991941384088,0.0534080868169208,0.0672784954674127,0.793835927005677
4101,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.991941384088,0.0534080868169208,0.0672784954674127,0.793835927005677
4101,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.991941384088,0.0534080868169208,0.0672784954674127,0.793835927005677
4101,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.99988941751482,0.0672784954674127,0.0672784954674127,1
4101,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.99988941751482,0.0672784954674127,0.0672784954674127,1
4101,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.99988941751482,0.0672784954674127,0.0672784954674127,1
4102,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0344733422110635,NA
4102,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0344733422110635,NA
4102,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0344733422110635,NA
4102,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0344733422110635,NA
4102,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0344733422110635,NA
4102,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0344733422110635,NA
4102,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0344733422110635,NA
4103,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.987483663573006,0.0699889632406311,0.0694014594826838,1.00846529399132
4103,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.987483663573006,0.0699889632406311,0.0694014594826838,1.00846529399132
4103,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.987483663573006,0.0699889632406311,0.0694014594826838,1.00846529399132
4103,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.996137755815957,0.0590662931839402,0.0694014594826838,0.851081427166208
4103,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.996137755815957,0.0590662931839402,0.0694014594826838,0.851081427166208
4103,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.996137755815957,0.0590662931839402,0.0694014594826838,0.851081427166208
4103,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999938031189074,0.0694014594826838,0.0694014594826838,1
4104,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.997156185124417,0.0613318236677409,0.047578140158909,1.28907568607968
4104,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.997156185124417,0.0613318236677409,0.047578140158909,1.28907568607968
4104,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.997156185124417,0.0613318236677409,0.047578140158909,1.28907568607968
4104,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.997156185124417,0.0613318236677409,0.047578140158909,1.28907568607968
4104,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.997156185124417,0.0613318236677409,0.047578140158909,1.28907568607968
4104,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.997156185124417,0.0613318236677409,0.047578140158909,1.28907568607968
4104,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.047578140158909,NA
4105,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.976379028779796,0.0437910595639067,0.04792089585904,0.913819718494385
4105,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.996007331873187,0.04792089585904,0.04792089585904,1
4105,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.996007331873187,0.04792089585904,0.04792089585904,1
4105,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.996007331873187,0.04792089585904,0.04792089585904,1
4105,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.996007331873187,0.04792089585904,0.04792089585904,1
4105,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.996007331873187,0.04792089585904,0.04792089585904,1
4105,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.04792089585904,NA
4106,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.991011986699915,0.0517715580003236,0.0635966985238875,0.814060465432459
4106,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.991011986699915,0.0517715580003236,0.0635966985238875,0.814060465432459
4106,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.991011986699915,0.0517715580003236,0.0635966985238875,0.814060465432459
4106,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.991011986699915,0.0517715580003236,0.0635966985238875,0.814060465432459
4106,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.999803148537425,0.0635966985238875,0.0635966985238875,1
4106,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999803148537425,0.0635966985238875,0.0635966985238875,1
4106,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999803148537425,0.0635966985238875,0.0635966985238875,1
4107,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.992440493892108,0.0754579082393652,0.0600727809842957,1.25610812422837
4107,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.992440493892108,0.0754579082393652,0.0600727809842957,1.25610812422837
4107,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.992440493892108,0.0754579082393652,0.0600727809842957,1.25610812422837
4107,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.992440493892108,0.0754579082393652,0.0600727809842957,1.25610812422837
4107,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.995215605368123,0.0571815495527792,0.0600727809842957,0.951871190510184
4107,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999595511621323,0.0600727809842957,0.0600727809842957,1
4107,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999595511621323,0.0600727809842957,0.0600727809842957,1
4108,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0325595335856074,NA
4108,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0325595335856074,NA
4108,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0325595335856074,NA
4108,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0325595335856074,NA
4108,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0325595335856074,NA
4108,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0325595335856074,NA
4108,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0325595335856074,NA
4109,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.980971258088016,0.0642102330394635,0.0549732354039588,1.16802717845564
4109,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.980971258088016,0.0642102330394635,0.0549732354039588,1.16802717845564
4109,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999357031322536,0.0708931660305868,0.0549732354039588,1.28959420906636
4109,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999357031322536,0.0708931660305868,0.0549732354039588,1.28959420906636
4109,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999357031322536,0.0708931660305868,0.0549732354039588,1.28959420906636
4109,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999357031322536,0.0708931660305868,0.0549732354039588,1.28959420906636
4109,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999357031322536,0.0708931660305868,0.0549732354039588,1.28959420906636
4110,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4110,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4110,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4110,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4110,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4110,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4110,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999351194907189,0.0717476291081565,0.0711378439797703,1.00857188093246
4111,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.994598560097954,0.0455453294630315,0.0455453294630315,1
4111,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.994598560097954,0.0455453294630315,0.0455453294630315,1
4111,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.994598560097954,0.0455453294630315,0.0455453294630315,1
4111,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.994598560097954,0.0455453294630315,0.0455453294630315,1
4111,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0455453294630315,NA
4111,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0455453294630315,NA
4111,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0455453294630315,NA
4112,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.998814009893759,0.0953636191821428,0.0697906711266857,1.3664235870298
4112,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.998814009893759,0.0953636191821428,0.0697906711266857,1.3664235870298
4112,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.998814009893759,0.0953636191821428,0.0697906711266857,1.3664235870298
4112,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.998814009893759,0.0953636191821428,0.0697906711266857,1.3664235870298
4112,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.998814009893759,0.0953636191821428,0.0697906711266857,1.3664235870298
4112,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.998814009893759,0.0953636191821428,0.0697906711266857,1.3664235870298
4112,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999775364168308,0.0785516013791901,0.0697906711266857,1.12553153754033
4113,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.984707891014236,0.0697533320071616,0.0235574541852401,2.96098769666145
4113,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.984707891014236,0.0697533320071616,0.0235574541852401,2.96098769666145
4113,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0235574541852401,NA
4113,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0235574541852401,NA
4113,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0235574541852401,NA
4113,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0235574541852401,NA
4113,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0235574541852401,NA
4114,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.997083214386676,0.0866152327980624,0.0199789485788081,4.33532487740303
4114,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.997083214386676,0.0866152327980624,0.0199789485788081,4.33532487740303
4114,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.997083214386676,0.0866152327980624,0.0199789485788081,4.33532487740303
4114,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.997083214386676,0.0866152327980624,0.0199789485788081,4.33532487740303
4114,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.997083214386676,0.0866152327980624,0.0199789485788081,4.33532487740303
4114,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.997083214386676,0.0866152327980624,0.0199789485788081,4.33532487740303
4114,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0199789485788081,NA
4115,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.985267480508498,0.0679438350851722,0.06080674691975,1.11737329370442
4115,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.985267480508498,0.0679438350851722,0.06080674691975,1.11737329370442
4115,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.985267480508498,0.0679438350851722,0.06080674691975,1.11737329370442
4115,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.998783573064298,0.067068132152582,0.06080674691975,1.10297188305593
4115,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.998783573064298,0.067068132152582,0.06080674691975,1.10297188305593
4115,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.998783573064298,0.067068132152582,0.06080674691975,1.10297188305593
4115,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999633430226183,0.06080674691975,0.06080674691975,1
4116,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.996626250661216,0.0597357025533819,0.063899726752966,0.934835023384653
4116,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.996626250661216,0.0597357025533819,0.063899726752966,0.934835023384653
4116,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.996626250661216,0.0597357025533819,0.063899726752966,0.934835023384653
4116,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.996626250661216,0.0597357025533819,0.063899726752966,0.934835023384653
4116,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.996626250661216,0.0597357025533819,0.063899726752966,0.934835023384653
4116,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.996626250661216,0.0597357025533819,0.063899726752966,0.934835023384653
4116,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999797235310467,0.063899726752966,0.063899726752966,1
4117,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.981338696086789,0.0643034702197474,0.037629768546598,1.70884575439571
4117,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.981338696086789,0.0643034702197474,0.037629768546598,1.70884575439571
4117,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.037629768546598,NA
4117,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.037629768546598,NA
4117,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.037629768546598,NA
4117,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.037629768546598,NA
4117,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.037629768546598,NA
4118,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.998442760466161,0.0655293839511243,0.0637589828634604,1.02776708485854
4118,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.998442760466161,0.0655293839511243,0.0637589828634604,1.02776708485854
