"sim","mode","first_crossing","peak","final"
1360,"practical_naive",NA,1.82366052287281,0.171667486406813
1360,"correct_conditional",NA,2.36557813082204,0.549130570936053
1361,"history_naive",15,7.36003159616811e+285,4.90668773077874e+285
1361,"practical_naive",NA,6.58788762051716,1.07552166987013
1361,"correct_conditional",NA,1.76724426510912,0.29951323431679
1362,"history_naive",14,9.78396476548577e+285,9.78396476548577e+285
1362,"practical_naive",NA,1.11187861401543,0.195419710983038
1362,"correct_conditional",NA,1.03633361292579,0.519820936007456
1363,"history_naive",14,9.65753358155516e+285,9.65753358155516e+285
1363,"practical_naive",NA,1.07606828695532,0.428086164279983
1363,"correct_conditional",NA,1.09205787672572,0.484989043155552
1364,"history_naive",15,9.7839647654858e+285,9.7839647654858e+285
1364,"practical_naive",NA,1.10153674102464,0.278070095241806
1364,"correct_conditional",NA,1.24123362920297,0.281632993680425
1365,"history_naive",15,9.48516772864723e+285,9.48516772864723e+285
1365,"practical_naive",NA,1.12205162977392,0.228845036623832
1365,"correct_conditional",NA,1.03436173207784,0.56892690509251
1366,"history_naive",14,9.51368023783369e+285,9.51368023783369e+285
1366,"practical_naive",NA,1.03101917821039,0.269966327293728
1366,"correct_conditional",NA,1.0140558433698,0.269622271985618
1367,"history_naive",14,9.86258988365348e+285,9.86258988365348e+285
1367,"practical_naive",NA,1.32431596452387,0.255124826048027
1367,"correct_conditional",NA,2.34521379252038,0.942566773095003
1368,"history_naive",15,7.32330496493968e+285,4.88220330995979e+285
1368,"practical_naive",NA,1.23360805288514,0.178135668145495
1368,"correct_conditional",NA,4.60168768789658,0.454941901983085
1369,"history_naive",14,9.76440661991955e+285,9.76440661991955e+285
1369,"practical_naive",NA,8.55093273130962,1.47374378096441
1369,"correct_conditional",NA,10.8592518002079,6.81863566295583
1370,"history_naive",14,9.5041665575959e+285,9.5041665575959e+285
1370,"practical_naive",NA,9.9865962162926,0.222049938307239
1370,"correct_conditional",NA,7.28153507324209,1.04504861525595
1371,"history_naive",14,7.25765824499816e+285,4.83843882999877e+285
1371,"practical_naive",NA,1.18706302789503,0.273299736218082
1371,"correct_conditional",NA,1.25590911800605,0.258222524789437
1372,"history_naive",15,7.27219536352982e+285,4.84813024235321e+285
1372,"practical_naive",NA,1.22876049276228,0.258349513730751
1372,"correct_conditional",NA,1.00832732981946,0.390060449281978
1373,"history_naive",14,9.69626048470648e+285,9.69626048470648e+285
1373,"practical_naive",NA,11.479571998079,0.216645803834248
1373,"correct_conditional",1158,41.1295250323245,2.64845215954403
1374,"history_naive",14,9.88234469069017e+285,9.88234469069017e+285
1374,"practical_naive",NA,1.22834090392845,0.296740691419691
1374,"correct_conditional",NA,1.00074621078207,0.206534142420166
1375,"history_naive",14,9.65753358155525e+285,9.65753358155525e+285
1375,"practical_naive",NA,1.47328367565308,0.158572868466258
1375,"correct_conditional",NA,1.29817179024825,0.16506286594585
1376,"history_naive",14,9.75464221329963e+285,9.75464221329963e+285
1376,"practical_naive",NA,1.06267684177264,0.182898136520301
1376,"correct_conditional",NA,1.06101333066456,0.455945623893582
1377,"history_naive",14,9.842874566476e+285,9.842874566476e+285
1377,"practical_naive",NA,1.55177393945217,0.254684142744926
1377,"correct_conditional",NA,1.43843037941994,0.445213845438181
1378,"history_naive",14,9.81337546155742e+285,9.81337546155742e+285
1378,"practical_naive",NA,2.31900366020725,0.247042707231664
1378,"correct_conditional",NA,2.00806836709563,0.448395530271927
1379,"history_naive",14,7.28676159996817e+285,4.85784106664545e+285
1379,"practical_naive",NA,2.99530755893638,0.498140476417221
1379,"correct_conditional",NA,2.84865596292959,0.20779296423157
1380,"history_naive",14,7.25765824499815e+285,4.83843882999876e+285
1380,"practical_naive",NA,1.16673492112818,0.400297896855268
1380,"correct_conditional",NA,1.08644499136449,0.877765785316581
1381,"history_naive",14,9.68656422422175e+285,9.68656422422175e+285
1381,"practical_naive",NA,1.52656204384691,0.191584242544573
1381,"correct_conditional",NA,1.16351124849337,0.194187569882541
1382,"history_naive",14,9.6478760479736e+285,9.6478760479736e+285
1382,"practical_naive",NA,1.01346937817751,0.177564423325116
1382,"correct_conditional",NA,1.10932495321601,0.673225751116243
1383,"history_naive",15,9.7351426835153e+285,9.7351426835153e+285
1383,"practical_naive",NA,1.63152331590556,0.7643696020761
1383,"correct_conditional",NA,3.77671839313664,2.38586206708157
1384,"history_naive",14,7.36739899516321e+285,4.91159933010881e+285
1384,"practical_naive",NA,2.14023449015253,0.84004404970916
1384,"correct_conditional",NA,1.20490588397146,0.6497171762736
1385,"history_naive",15,9.8133754615574e+285,9.8133754615574e+285
1385,"practical_naive",NA,1.51913248872544,0.208684953092881
1385,"correct_conditional",NA,1.03252857089058,0.180816893022737
1386,"history_naive",14,9.80356208609593e+285,9.80356208609593e+285
1386,"practical_naive",NA,5.33574309794985,0.0680188948018826
1386,"correct_conditional",NA,3.07937845636977,0.0289144205806363
1387,"history_naive",14,9.75464221329961e+285,9.75464221329961e+285
1387,"practical_naive",NA,1.25508975302468,0.453418583868863
1387,"correct_conditional",NA,1.13754352681427,0.432828289130495
1388,"history_naive",14,9.90213906668448e+285,9.90213906668448e+285
1388,"practical_naive",NA,2.29055290717414,0.18726390237433
1388,"correct_conditional",NA,3.00154921202368,1.60406284205692
1389,"history_naive",14,9.78396476548575e+285,9.78396476548575e+285
1389,"practical_naive",NA,1.35057746238258,0.094311288852892
1389,"correct_conditional",NA,1.19820472258623,0.0963601768131033
1390,"history_naive",14,7.18540738777247e+285,4.79027159184831e+285
1390,"practical_naive",NA,1.81364286929043,0.218611305876696
1390,"correct_conditional",NA,1.08494801918299,0.372143490521317
1391,"history_naive",15,9.54227845590833e+285,9.54227845590833e+285
1391,"practical_naive",NA,1.14025468946098,0.201651836439502
1391,"correct_conditional",NA,1.83117586662703,0.600034082727405
1392,"history_naive",15,9.80356208609587e+285,9.80356208609587e+285
1392,"practical_naive",NA,2.6325288184304,1.93273697872801
1392,"correct_conditional",NA,4.93201300885617,4.42094966894494
1393,"history_naive",14,9.96176040177491e+285,9.96176040177491e+285
1393,"practical_naive",NA,1.54574379100541,0.228854545856963
1393,"correct_conditional",NA,2.38634740169329,1.56728598427765
1394,"history_naive",15,7.23590703598023e+285,4.82393802398682e+285
1394,"practical_naive",NA,1.02801366643763,0.203697073575328
1394,"correct_conditional",NA,1.3605228167803,0.184669433151828
1395,"history_naive",14,7.17822198038468e+285,4.78548132025646e+285
1395,"practical_naive",NA,5.08515389147928,0.10342625318558
1395,"correct_conditional",NA,1.20398980259641,0.133627818316267
1396,"history_naive",15,9.81337546155746e+285,9.81337546155746e+285
1396,"practical_naive",NA,1.64200290404431,0.102169665462721
1396,"correct_conditional",NA,1.44977118559682,0.178997136242878
1397,"history_naive",14,9.60934239245619e+285,9.60934239245619e+285
1397,"practical_naive",NA,2.63379064594733,0.803226930725232
1397,"correct_conditional",NA,6.41147303956799,2.08750832043747
1398,"history_naive",15,9.67687765999756e+285,9.67687765999756e+285
1398,"practical_naive",NA,1.12668476915687,0.192590275742962
1398,"correct_conditional",NA,1.02716425540062,0.237450409377344
1399,"history_naive",15,9.75464221329967e+285,9.75464221329967e+285
1399,"practical_naive",NA,1.24224875335387,0.252966194422929
1399,"correct_conditional",NA,1.14761991095909,0.199611144583133
1400,"history_naive",14,7.24315018616638e+285,4.82876679077758e+285
1400,"practical_naive",NA,1.41814658298691,0.112295937689714
1400,"correct_conditional",NA,1.625497859756,0.316729584456947
1401,"history_naive",14,9.71568213329093e+285,9.71568213329093e+285
1401,"practical_naive",NA,2.37466709895083,0.101221616694008
1401,"correct_conditional",NA,1.33302951090896,0.316747071675896
1402,"history_naive",15,9.56139167787241e+285,9.56139167787241e+285
1402,"practical_naive",NA,1.18226839330095,0.200904779463778
1402,"correct_conditional",NA,1.17569352383802,0.23991638323753
1403,"history_naive",14,7.23590703598022e+285,4.82393802398682e+285
1403,"practical_naive",NA,4.70535542148371,0.151373297041927
1403,"correct_conditional",NA,2.27547052354174,0.204372768309814
1404,"history_naive",15,9.92197309089317e+285,9.92197309089317e+285
1404,"practical_naive",NA,1.53745022856033,0.314415151418486
1404,"correct_conditional",NA,1.77754282182968,0.993985360852992
1405,"history_naive",14,7.29405565562381e+285,4.86270377041587e+285
1405,"practical_naive",NA,1.33538983840942,0.251913813068495
1405,"correct_conditional",NA,2.26133028669773,0.571372622044183
1406,"history_naive",15,9.6672007823375e+285,9.6672007823375e+285
1406,"practical_naive",NA,19.7652107323209,0.0681312234500077
1406,"correct_conditional",421,31.1543906044788,0.350108772971199
1407,"history_naive",14,7.25765824499816e+285,4.83843882999877e+285
1407,"practical_naive",NA,4.85442464685069,0.124294978217311
1407,"correct_conditional",NA,2.28893787845389,0.142490956219828
1408,"history_naive",14,9.81337546155735e+285,9.81337546155735e+285
1408,"practical_naive",NA,2.98084644811175,0.223612560698198
1408,"correct_conditional",NA,2.80142309241933,0.54249523606555
1409,"history_naive",15,9.67687765999749e+285,9.67687765999749e+285
1409,"practical_naive",NA,2.92105925292377,0.407763599862397
1409,"correct_conditional",NA,3.00579813024757,0.377508168457564
1410,"history_naive",14,9.50416655759594e+285,9.50416655759594e+285
1410,"practical_naive",NA,2.15973869850123,0.153250062267836
1410,"correct_conditional",NA,2.18450436253864,1.21899003291259
1411,"history_naive",15,7.17822198038468e+285,4.78548132025645e+285
1411,"practical_naive",NA,3.66248650925563,0.11347892640989
1411,"correct_conditional",NA,1.32225208664304,0.0812070845129915
1412,"history_naive",14,9.67687765999751e+285,9.67687765999751e+285
1412,"practical_naive",NA,1.30364124288435,0.318031989608665
1412,"correct_conditional",NA,1.0641694302264,0.704351522168967
1413,"history_naive",14,7.3086656783148e+285,4.8724437855432e+285
1413,"practical_naive",NA,1.73812513746173,1.35950294287486
1413,"correct_conditional",NA,1.48865848632609,1.27453681201459
1414,"history_naive",14,9.59973305006368e+285,9.59973305006368e+285
1414,"practical_naive",NA,3.33565672194099,0.223176877506394
1414,"correct_conditional",NA,2.29132386245764,0.0514037460384819
1415,"history_naive",14,9.66720078233755e+285,9.66720078233755e+285
1415,"practical_naive",NA,1.26814038064674,0.139895739751808
1415,"correct_conditional",NA,1.26170531999266,0.182499248378594
1416,"history_naive",14,9.98171384775656e+285,9.98171384775656e+285
1416,"practical_naive",NA,1.94380322335413,0.281874271294485
1416,"correct_conditional",NA,1.61064245722075,0.847391133939914
1417,"history_naive",14,9.69626048470641e+285,9.69626048470641e+285
1417,"practical_naive",NA,3.22131921844419,0.345475165447175
1417,"correct_conditional",NA,2.49175698363541,0.738440549479681
1418,"history_naive",14,9.79375852400977e+285,9.79375852400977e+285
1418,"practical_naive",NA,18.2038386547265,0.298958060499477
1418,"correct_conditional",346,45.681590283401,0.692871929550083
1419,"history_naive",14,7.18540738777249e+285,4.79027159184833e+285
1419,"practical_naive",NA,1.17538637931846,0.177558463475877
1419,"correct_conditional",NA,1.28884492045705,0.522865874199173
1420,"history_naive",14,9.75464221329965e+285,9.75464221329965e+285
1420,"practical_naive",NA,1.05872243699451,0.201938608592285
1420,"correct_conditional",NA,1.24130996050986,0.557975504675124
1421,"history_naive",15,9.70596645115764e+285,9.70596645115764e+285
1421,"practical_naive",NA,2.35373510018131,0.178420920166848
1421,"correct_conditional",NA,2.47928956419027,0.388340443244969
1422,"history_naive",14,9.51368023783373e+285,9.51368023783373e+285
1422,"practical_naive",NA,1.32566754250025,0.0936891389142322
1422,"correct_conditional",NA,1.10700184178254,0.165379137915072
1423,"history_naive",15,9.62858994375373e+285,9.62858994375373e+285
1423,"practical_naive",NA,2.23466491213218,0.173725079186961
1423,"correct_conditional",NA,2.37034993186789,0.378795091152285
1424,"history_naive",15,7.23590703598022e+285,4.82393802398681e+285
1424,"practical_naive",NA,1.50910539522127,0.157980108724681
1424,"correct_conditional",NA,1.2505966752322,0.162341239472261
1425,"history_naive",15,9.72540754083177e+285,9.72540754083177e+285
1425,"practical_naive",NA,1.02357625655525,0.268304390373877
1425,"correct_conditional",NA,1.18653197511022,0.523743512488364
1426,"history_naive",15,9.33453797064404e+285,9.33453797064404e+285
1426,"practical_naive",NA,1.28529089150116,0.224933084473491
1426,"correct_conditional",NA,1.34777948497598,0.437456468013894
1427,"history_naive",14,9.69626048470648e+285,9.69626048470648e+285
1427,"practical_naive",NA,1.06474698717167,0.311180164464678
1427,"correct_conditional",NA,1.05085870190828,0.328439665955629
1428,"history_naive",15,7.26492316816631e+285,4.84328211211087e+285
1428,"practical_naive",NA,1.97197741607094,0.32427783802055
1428,"correct_conditional",NA,1.08509467035797,0.227700993005996
1429,"history_naive",14,7.2431501861664e+285,4.8287667907776e+285
1429,"practical_naive",NA,16.9395712033799,1.54684687570475
1429,"correct_conditional",NA,12.6793488090799,1.28105731487721
1430,"history_naive",15,9.7156821332909e+285,9.7156821332909e+285
1430,"practical_naive",NA,2.28021399114066,0.437089969931506
1430,"correct_conditional",NA,1.77491982715744,0.30120617715003
1431,"history_naive",14,9.82319866021761e+285,9.82319866021761e+285
1431,"practical_naive",NA,5.08319548783623,0.428051329180561
1431,"correct_conditional",517,52.6925892526722,21.1883588660513
1432,"history_naive",15,7.24315018616641e+285,4.82876679077761e+285
1432,"practical_naive",NA,2.29028387466659,0.80368153903615
1432,"correct_conditional",NA,2.33509736410737,2.20327288928123
1433,"history_naive",14,9.74488757108635e+285,9.74488757108635e+285
1433,"practical_naive",NA,5.01931797641531,0.271132464726094
1433,"correct_conditional",NA,3.19940967694968,0.287943348520806
1434,"history_naive",14,9.73514268351533e+285,9.73514268351533e+285
1434,"practical_naive",NA,3.63368963430419,0.540564299641504
1434,"correct_conditional",NA,1.54974869322097,0.306088573268419
1435,"history_naive",14,9.63822817192565e+285,9.63822817192565e+285
1435,"practical_naive",NA,1.13400477425342,0.222714260867383
1435,"correct_conditional",NA,1.00845760672803,0.262278774505462
1436,"history_naive",15,9.81337546155746e+285,9.81337546155746e+285
1436,"practical_naive",NA,1.0482597047391,0.171403322232288
1436,"correct_conditional",NA,2.03978516349725,1.21160616414441
1437,"history_naive",15,7.17822198038468e+285,4.78548132025646e+285
1437,"practical_naive",NA,2.7572207310927,0.208178899086868
1437,"correct_conditional",NA,1.32687449049107,0.454269842884173
1438,"history_naive",14,9.49466239103834e+285,9.49466239103834e+285
1438,"practical_naive",NA,1.01155362828536,0.393956586042382
1438,"correct_conditional",NA,1.0091967843787,0.414905906546366
1439,"history_naive",14,9.48516772864725e+285,9.48516772864725e+285
1439,"practical_naive",NA,1.12582621348865,0.187298591364611
1439,"correct_conditional",NA,1.27598987963563,0.418981556566541
1440,"history_naive",14,7.30135701263643e+285,4.86757134175762e+285
1440,"practical_naive",NA,1.54935750561948,0.389483213225896
1440,"correct_conditional",NA,1.31040087073442,0.374120916517923
1441,"history_naive",14,7.38215592485702e+285,4.92143728323801e+285
1441,"practical_naive",NA,1.05552774041401,0.205791793796941
