"sim","scenario","method","first_crossing","direction","statistic_at_crossing","effect_at_crossing","final_effect","type_m"
3523,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0176287579271366,NA
3524,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0168739679392954,NA
3524,"Null: 35% vs 35%","Pocock two-sided",897,"benefit",2.8871479297971,0.0916475972540052,0.0168739679392954,5.43130089992528
3524,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0168739679392954,NA
3524,"Null: 35% vs 35%","e-RTb adaptive",210,"benefit",0.210909090909091,0.210909090909091,0.0168739679392954,12.4990809315179
3524,"Null: 35% vs 35%","e-RTb design directional",331,"benefit",0.179934210526316,0.179934210526316,0.0168739679392954,10.663420196935
3525,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00549281192016582,NA
3525,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00549281192016582,NA
3525,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00549281192016582,NA
3525,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00549281192016582,NA
3525,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00549281192016582,NA
3526,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0115546218487395,NA
3526,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0115546218487395,NA
3526,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0115546218487395,NA
3526,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0115546218487395,NA
3526,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0115546218487395,NA
3527,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0351769794098917,NA
3527,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0351769794098917,NA
3527,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0351769794098917,NA
3527,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0351769794098917,NA
3527,"Null: 35% vs 35%","e-RTb design directional",1573,"benefit",0.0589142624318505,0.0589142624318505,0.0351769794098917,1.67479594382922
3528,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0062797125483689,NA
3528,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0062797125483689,NA
3528,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0062797125483689,NA
3528,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0062797125483689,NA
3528,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0062797125483689,NA
3529,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0135895893150233,NA
3529,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0135895893150233,NA
3529,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0135895893150233,NA
3529,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0135895893150233,NA
3529,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0135895893150233,NA
3530,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0238949517871036,NA
3530,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0238949517871036,NA
3530,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0238949517871036,NA
3530,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0238949517871036,NA
3530,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0238949517871036,NA
3531,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00480730949916408,NA
3531,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00480730949916408,NA
3531,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00480730949916408,NA
3531,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00480730949916408,NA
3531,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00480730949916408,NA
3532,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0135019444923747,NA
3532,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0135019444923747,NA
3532,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0135019444923747,NA
3532,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0135019444923747,NA
3532,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0135019444923747,NA
3533,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0171131845536582,NA
3533,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0171131845536582,NA
3533,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0171131845536582,NA
3533,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0171131845536582,NA
3533,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0171131845536582,NA
3534,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0254155585106383,NA
3534,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0254155585106383,NA
3534,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0254155585106383,NA
3534,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0254155585106383,NA
3534,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0254155585106383,NA
3535,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.000489767669916596,NA
3535,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.000489767669916596,NA
3535,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.000489767669916596,NA
3535,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.000489767669916596,NA
3535,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.000489767669916596,NA
3536,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0199442326572855,NA
3536,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0199442326572855,NA
3536,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0199442326572855,NA
3536,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0199442326572855,NA
3536,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0199442326572855,NA
3537,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0151921462098962,NA
3537,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0151921462098962,NA
3537,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0151921462098962,NA
3537,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0151921462098962,NA
3537,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0151921462098962,NA
3538,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00307496436528787,NA
3538,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00307496436528787,NA
3538,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00307496436528787,NA
3538,"Null: 35% vs 35%","e-RTb adaptive",430,"harm",-0.138440159805454,-0.138440159805454,0.00307496436528787,45.0217119158368
3538,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00307496436528787,NA
3539,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.03090124437472,NA
3539,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.03090124437472,NA
3539,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.03090124437472,NA
3539,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.03090124437472,NA
3539,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.03090124437472,NA
3540,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00376056344263093,NA
3540,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00376056344263093,NA
3540,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00376056344263093,NA
3540,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00376056344263093,NA
3540,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00376056344263093,NA
3541,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00919850811696493,NA
3541,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00919850811696493,NA
3541,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00919850811696493,NA
3541,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00919850811696493,NA
3541,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00919850811696493,NA
3542,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00179716876797165,NA
3542,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00179716876797165,NA
3542,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00179716876797165,NA
3542,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00179716876797165,NA
3542,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00179716876797165,NA
3543,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00659474543066535,NA
3543,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00659474543066535,NA
3543,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00659474543066535,NA
3543,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00659474543066535,NA
3543,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00659474543066535,NA
3544,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0131368828020634,NA
3544,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0131368828020634,NA
3544,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0131368828020634,NA
3544,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0131368828020634,NA
3544,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0131368828020634,NA
3545,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00946220342852855,NA
3545,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00946220342852855,NA
3545,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00946220342852855,NA
3545,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00946220342852855,NA
3545,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00946220342852855,NA
3546,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.012027898087481,NA
3546,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.012027898087481,NA
3546,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.012027898087481,NA
3546,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.012027898087481,NA
3546,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.012027898087481,NA
3547,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0112342757504049,NA
3547,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0112342757504049,NA
3547,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0112342757504049,NA
3547,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0112342757504049,NA
3547,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0112342757504049,NA
3548,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0199874073308355,NA
3548,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0199874073308355,NA
3548,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0199874073308355,NA
3548,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0199874073308355,NA
3548,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0199874073308355,NA
3549,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0199579599513224,NA
3549,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0199579599513224,NA
3549,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0199579599513224,NA
3549,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0199579599513224,NA
3549,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0199579599513224,NA
3550,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00219677437899951,NA
3550,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00219677437899951,NA
3550,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00219677437899951,NA
3550,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00219677437899951,NA
3550,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00219677437899951,NA
3551,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.008592299216786,NA
3551,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.008592299216786,NA
3551,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.008592299216786,NA
3551,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.008592299216786,NA
3551,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.008592299216786,NA
3552,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0139395708655669,NA
3552,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0139395708655669,NA
3552,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0139395708655669,NA
3552,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0139395708655669,NA
3552,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0139395708655669,NA
3553,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00502416997262334,NA
3553,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00502416997262334,NA
3553,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00502416997262334,NA
3553,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00502416997262334,NA
3553,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00502416997262334,NA
3554,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0300884466556106,NA
3554,"Null: 35% vs 35%","Pocock two-sided",897,"benefit",2.38503653994813,0.0742920776328349,0.0300884466556106,2.46912306518096
3554,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0300884466556106,NA
3554,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0300884466556106,NA
3554,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0300884466556106,NA
3555,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0315347865678191,NA
3555,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0315347865678191,NA
3555,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0315347865678191,NA
3555,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0315347865678191,NA
3555,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0315347865678191,NA
3556,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0118662483028647,NA
3556,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0118662483028647,NA
3556,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0118662483028647,NA
3556,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0118662483028647,NA
3556,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0118662483028647,NA
3557,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0131628988891247,NA
3557,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0131628988891247,NA
3557,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0131628988891247,NA
3557,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0131628988891247,NA
3557,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0131628988891247,NA
3558,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00833211712727722,NA
3558,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00833211712727722,NA
3558,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00833211712727722,NA
3558,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00833211712727722,NA
3558,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00833211712727722,NA
3559,"Null: 35% vs 35%","OBF two-sided",1793,"benefit",2.77308685595906,0.0626869497270103,0.0560469579034139,1.11847193981588
3559,"Null: 35% vs 35%","Pocock two-sided",1793,"benefit",2.77308685595906,0.0626869497270103,0.0560469579034139,1.11847193981588
3559,"Null: 35% vs 35%","Haybittle-Peto",2690,"benefit",3.03645077812116,0.0560469579034139,0.0560469579034139,1
3559,"Null: 35% vs 35%","e-RTb adaptive",2094,"benefit",0.0643829917673848,0.0643829917673848,0.0560469579034139,1.14873302987
3559,"Null: 35% vs 35%","e-RTb design directional",1737,"benefit",0.0565008153362762,0.0565008153362762,0.0560469579034139,1.00809780672922
3560,"Null: 35% vs 35%","OBF two-sided",2690,"benefit",1.98204115890454,0.0366161616161616,0.0366161616161616,1
3560,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0366161616161616,NA
3560,"Null: 35% vs 35%","Haybittle-Peto",2690,"benefit",1.98204115890454,0.0366161616161616,0.0366161616161616,1
3560,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0366161616161616,NA
3560,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0366161616161616,NA
3561,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00681015652081601,NA
3561,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00681015652081601,NA
3561,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00681015652081601,NA
3561,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00681015652081601,NA
3561,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00681015652081601,NA
3562,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0225818352989068,NA
3562,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0225818352989068,NA
3562,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0225818352989068,NA
3562,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0225818352989068,NA
3562,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0225818352989068,NA
3563,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00239614847053399,NA
3563,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00239614847053399,NA
3563,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00239614847053399,NA
3563,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00239614847053399,NA
3563,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00239614847053399,NA
3564,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0243790937469081,NA
3564,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0243790937469081,NA
3564,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0243790937469081,NA
3564,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0243790937469081,NA
3564,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0243790937469081,NA
3565,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00800798698024918,NA
3565,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00800798698024918,NA
3565,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00800798698024918,NA
3565,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00800798698024918,NA
3565,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00800798698024918,NA
3566,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.012489044697634,NA
3566,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.012489044697634,NA
3566,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.012489044697634,NA
3566,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.012489044697634,NA
3566,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.012489044697634,NA
3567,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0250378422399069,NA
3567,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0250378422399069,NA
3567,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0250378422399069,NA
3567,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0250378422399069,NA
3567,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0250378422399069,NA
3568,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00187417472419815,NA
3568,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00187417472419815,NA
3568,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00187417472419815,NA
3568,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00187417472419815,NA
3568,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00187417472419815,NA
3569,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00282920740586662,NA
3569,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00282920740586662,NA
3569,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00282920740586662,NA
3569,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00282920740586662,NA
3569,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00282920740586662,NA
3570,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00500318228492996,NA
3570,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00500318228492996,NA
3570,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00500318228492996,NA
3570,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00500318228492996,NA
3570,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00500318228492996,NA
3571,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00099280053774814,NA
3571,"Null: 35% vs 35%","Pocock two-sided",897,"benefit",2.51443675590748,0.0784744667097608,0.00099280053774814,79.0435376755092
3571,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00099280053774814,NA
3571,"Null: 35% vs 35%","e-RTb adaptive",199,"benefit",0.193838383838384,0.193838383838384,0.00099280053774814,195.244035904781
3571,"Null: 35% vs 35%","e-RTb design directional",648,"benefit",0.104288164665523,0.104288164665523,0.00099280053774814,105.04442806011
3572,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0246295878209982,NA
3572,"Null: 35% vs 35%","Pocock two-sided",897,"benefit",2.36889924179895,0.0750012449579204,0.0246295878209982,3.04516849827172
3572,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0246295878209982,NA
3572,"Null: 35% vs 35%","e-RTb adaptive",999,"benefit",0.0822836196432448,0.0822836196432448,0.0246295878209982,3.34084436334307
3572,"Null: 35% vs 35%","e-RTb design directional",998,"benefit",0.0809757040665077,0.0809757040665077,0.0246295878209982,3.28774093399448
3573,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00206834970730702,NA
3573,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00206834970730702,NA
3573,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00206834970730702,NA
3573,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00206834970730702,NA
3573,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00206834970730702,NA
3574,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0218974833319603,NA
3574,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0218974833319603,NA
3574,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0218974833319603,NA
3574,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0218974833319603,NA
3574,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0218974833319603,NA
3575,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0080932641283773,NA
3575,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0080932641283773,NA
3575,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0080932641283773,NA
3575,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0080932641283773,NA
3575,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0080932641283773,NA
3576,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00733661518319972,NA
3576,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00733661518319972,NA
3576,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00733661518319972,NA
3576,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00733661518319972,NA
3576,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00733661518319972,NA
3577,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00759214770178201,NA
3577,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00759214770178201,NA
3577,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00759214770178201,NA
3577,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00759214770178201,NA
3577,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00759214770178201,NA
3578,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00169725785050862,NA
3578,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00169725785050862,NA
3578,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00169725785050862,NA
3578,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00169725785050862,NA
